timestamp_iso,gx_dps,gy_dps,gz_dps
2025-08-27T11:50:46.035029+00:00,390.503,455.505,-135.254
2025-08-27T11:50:46.420028+00:00,558.105,381.226,-178.284
2025-08-27T11:50:46.652473+00:00,358.337,278.809,-226.44
2025-08-27T11:50:46.946356+00:00,295.044,279.541,-197.021
2025-08-27T11:50:47.184127+00:00,116.577,280.396,-98.206
2025-08-27T11:50:47.467949+00:00,119.08,278.748,48.706
2025-08-27T11:50:47.945117+00:00,5.249,271.301,83.313
2025-08-27T11:50:48.399040+00:00,-404.053,305.054,97.412
2025-08-27T11:50:48.679424+00:00,-284.363,-92.773,-75.195
2025-08-27T11:50:49.050834+00:00,-671.204,206.177,-249.939
2025-08-27T11:50:49.448256+00:00,-787.72,53.528,-290.1
2025-08-27T11:50:49.696189+00:00,452.576,-277.161,-2.502
2025-08-27T11:50:50.109686+00:00,448.181,-488.647,226.318
2025-08-27T11:50:50.505787+00:00,-321.716,-130.859,-114.807
2025-08-27T11:50:50.742526+00:00,-82.764,-98.022,77.026
2025-08-27T11:50:51.233633+00:00,-368.225,-113.708,116.638
2025-08-27T11:50:51.544876+00:00,259.155,-565.796,232.483
2025-08-27T11:50:51.784350+00:00,394.104,225.342,-110.413
2025-08-27T11:50:52.197182+00:00,-280.518,300.598,-100.342
2025-08-27T11:50:52.655572+00:00,156.799,204.346,-131.897
2025-08-27T11:50:52.891940+00:00,8.728,438.538,24.292
2025-08-27T11:50:53.233818+00:00,63.477,268.616,144.714
2025-08-27T11:50:53.474276+00:00,501.099,-184.143,71.777
2025-08-27T11:50:53.764264+00:00,261.23,-189.331,-58.96
2025-08-27T11:50:53.998653+00:00,-74.463,-120.972,-17.151
2025-08-27T11:50:54.282972+00:00,-69.824,47.546,36.865
2025-08-27T11:50:54.690819+00:00,-99.487,-13.062,5.005
2025-08-27T11:50:54.931098+00:00,370.117,-678.711,60.059
2025-08-27T11:50:55.432921+00:00,319.946,562.988,-28.32
2025-08-27T11:50:55.738912+00:00,-19.775,168.701,90.515
2025-08-27T11:50:55.972636+00:00,-324.341,252.93,129.456
2025-08-27T11:50:56.461097+00:00,83.069,-109.558,53.467
2025-08-27T11:50:56.787599+00:00,352.905,-150.146,-202.393
2025-08-27T11:50:57.058022+00:00,-485.718,169.739,-22.034
2025-08-27T11:50:57.431431+00:00,151.794,167.358,-137.512
2025-08-27T11:50:57.835325+00:00,43.64,36.499,-123.474
2025-08-27T11:50:58.073914+00:00,599.06,-589.539,25.757
2025-08-27T11:50:58.360118+00:00,-583.862,124.39,-31.25
2025-08-27T11:50:58.595256+00:00,229.126,45.41,6.226
2025-08-27T11:50:58.884958+00:00,-106.873,-45.166,24.536
2025-08-27T11:50:59.113215+00:00,162.292,-471.741,17.639
2025-08-27T11:50:59.533774+00:00,-244.446,365.601,65.918
2025-08-27T11:50:59.969022+00:00,15.686,108.521,53.406
2025-08-27T11:51:00.232154+00:00,-136.353,89.661,72.021
2025-08-27T11:51:00.573049+00:00,-1.953,-165.405,-8.179
2025-08-27T11:51:00.806587+00:00,-10.681,148.682,39.429
2025-08-27T11:51:01.101850+00:00,16.907,120.728,-23.926
2025-08-27T11:51:01.506653+00:00,-94.788,142.944,-2.808
2025-08-27T11:51:01.744506+00:00,183.228,-265.381,-68.665
2025-08-27T11:51:02.032063+00:00,308.105,-61.523,-75.623
2025-08-27T11:51:02.263195+00:00,-216.309,17.7,-74.951
2025-08-27T11:51:02.555699+00:00,-13.916,31.189,-35.95
2025-08-27T11:51:02.790722+00:00,158.936,-183.472,-27.893
2025-08-27T11:51:03.079297+00:00,431.213,-70.007,47.119
2025-08-27T11:51:03.318084+00:00,-449.097,96.863,31.189
2025-08-27T11:51:03.604084+00:00,222.351,61.707,121.46
2025-08-27T11:51:03.856109+00:00,122.681,40.955,70.923
2025-08-27T11:51:04.250429+00:00,82.031,-1.77,-14.954
2025-08-27T11:51:04.653354+00:00,-53.955,66.772,-68.787
2025-08-27T11:51:04.909316+00:00,65.613,-24.109,-81.055
2025-08-27T11:51:05.368210+00:00,85.449,-73.486,-100.098
2025-08-27T11:51:05.700849+00:00,79.956,-80.444,-76.843
2025-08-27T11:51:05.940955+00:00,-256.226,-43.396,-30.029
2025-08-27T11:51:06.273882+00:00,69.946,-96.375,59.082
2025-08-27T11:51:06.513333+00:00,95.825,-23.621,-20.569
2025-08-27T11:51:06.868971+00:00,20.447,-15.076,14.465
2025-08-27T11:51:07.107303+00:00,83.069,27.344,20.63
2025-08-27T11:51:07.392346+00:00,102.173,31.189,-5.493
2025-08-27T11:51:07.636170+00:00,26.978,46.326,-103.271
2025-08-27T11:51:08.014694+00:00,-37.231,-34.058,-118.774
2025-08-27T11:51:08.543485+00:00,-204.712,28.076,-162.537
2025-08-27T11:51:08.847643+00:00,-301.758,-14.709,-181.946
2025-08-27T11:51:09.074080+00:00,-122.437,-24.475,-84.656
2025-08-27T11:51:09.561776+00:00,-96.741,-6.104,-24.353
2025-08-27T11:51:09.894904+00:00,-83.801,19.47,-23.071
2025-08-27T11:51:10.134751+00:00,-90.698,45.349,18.799
2025-08-27T11:51:10.419688+00:00,-0.122,55.725,66.589
2025-08-27T11:51:10.677615+00:00,104.37,5.432,123.291
2025-08-27T11:51:11.065704+00:00,81.665,-44.678,73.669
2025-08-27T11:51:11.306124+00:00,172.668,-21.24,198.853
2025-08-27T11:51:11.583086+00:00,146.301,-83.984,141.174
2025-08-27T11:51:11.993449+00:00,12.756,-174.438,-41.321
2025-08-27T11:51:12.219159+00:00,30.884,-192.932,-46.997
2025-08-27T11:51:12.518250+00:00,-64.026,33.508,-96.13
2025-08-27T11:51:12.827661+00:00,-49.927,128.174,-56.458
2025-08-27T11:51:13.751075+00:00,41.87,-245.972,56.396
2025-08-27T11:51:14.089641+00:00,-1.343,-14.771,45.227
2025-08-27T11:51:14.380012+00:00,-102.295,308.35,-20.142
2025-08-27T11:51:14.742068+00:00,-20.935,258.972,51.758
2025-08-27T11:51:15.183381+00:00,107.361,-47.974,-85.693
2025-08-27T11:51:15.419963+00:00,-51.697,-285.095,-129.578
2025-08-27T11:51:15.826188+00:00,-1.282,-221.252,75.5
2025-08-27T11:51:16.187091+00:00,-93.567,154.907,9.399
2025-08-27T11:51:16.439596+00:00,-58.472,349.854,85.876
2025-08-27T11:51:16.923776+00:00,206.055,93.567,89.355
2025-08-27T11:51:17.235333+00:00,-6.958,-170.044,-87.891
2025-08-27T11:51:17.477044+00:00,-2.319,-261.78,10.193
2025-08-27T11:51:17.759323+00:00,-59.57,-162.781,99.121
2025-08-27T11:51:17.997439+00:00,-49.316,176.27,107.727
2025-08-27T11:51:18.284242+00:00,-122.314,314.087,17.151
2025-08-27T11:51:18.519661+00:00,56.763,-3.479,91.37
2025-08-27T11:51:18.991925+00:00,-20.813,-239.563,-55.115
2025-08-27T11:51:19.333753+00:00,129.089,-268.311,198.303
2025-08-27T11:51:19.585837+00:00,-7.324,6.042,-53.833
2025-08-27T11:51:19.973353+00:00,-217.712,477.356,-38.94
2025-08-27T11:51:20.208261+00:00,-146.362,263.672,-9.033
2025-08-27T11:51:20.501583+00:00,139.954,-404.541,61.34
2025-08-27T11:51:20.905245+00:00,143.005,-436.157,79.956
2025-08-27T11:51:21.143494+00:00,46.082,229.675,-81.604
2025-08-27T11:51:21.651503+00:00,48.462,250.305,-80.017
2025-08-27T11:51:22.163545+00:00,123.718,62.195,-3.418
2025-08-27T11:51:22.477935+00:00,-187.561,-226.257,-50.842
2025-08-27T11:51:22.733803+00:00,-35.339,-293.091,89.6
2025-08-27T11:51:23.184448+00:00,130.615,-213.501,25.696
2025-08-27T11:51:23.579993+00:00,-66.772,437.622,-145.874
2025-08-27T11:51:23.813777+00:00,102.478,199.219,-73.181
2025-08-27T11:51:24.170976+00:00,92.163,14.526,-16.296
2025-08-27T11:51:24.407492+00:00,-161.377,-196.472,10.742
2025-08-27T11:51:24.695431+00:00,-92.346,-236.511,76.721
2025-08-27T11:51:25.115968+00:00,88.318,-159.302,49.988
2025-08-27T11:51:25.348319+00:00,21.362,194.092,-98.694
2025-08-27T11:51:25.624090+00:00,64.88,259.521,-78.918
2025-08-27T11:51:25.862548+00:00,184.448,37.903,-56.091
2025-08-27T11:51:26.148707+00:00,-24.719,-27.771,16.968
2025-08-27T11:51:26.380144+00:00,-181.885,-237.305,70.923
2025-08-27T11:51:26.880040+00:00,62.988,-336.609,150.085
2025-08-27T11:51:27.196720+00:00,-32.166,255.005,-88.562
2025-08-27T11:51:27.437514+00:00,-70.435,407.41,-123.474
2025-08-27T11:51:27.721242+00:00,186.035,134.216,16.785
2025-08-27T11:51:27.962933+00:00,-96.802,53.406,-6.836
2025-08-27T11:51:28.245294+00:00,-148.56,-288.818,54.565
2025-08-27T11:51:28.477654+00:00,60.242,-573.669,119.202
2025-08-27T11:51:28.771416+00:00,-62.744,252.991,-110.413
2025-08-27T11:51:29.109186+00:00,120.544,274.841,-72.144
2025-08-27T11:51:29.518915+00:00,146.301,-36.011,-91.309
2025-08-27T11:51:29.817853+00:00,-73.486,41.321,-41.565
2025-08-27T11:51:30.051382+00:00,-144.958,-128.601,45.593
2025-08-27T11:51:30.559507+00:00,32.837,-272.522,58.655
2025-08-27T11:51:30.866964+00:00,-46.753,-86.67,5.859
2025-08-27T11:51:31.104690+00:00,-304.443,417.297,52.551
2025-08-27T11:51:31.975857+00:00,-306.58,155.579,-49.255
2025-08-27T11:51:32.217810+00:00,-133.118,65.125,-20.508
2025-08-27T11:51:32.565161+00:00,-87.036,6.653,36.072
2025-08-27T11:51:32.814123+00:00,-130.371,4.639,3.113
2025-08-27T11:51:33.194317+00:00,-81.055,10.803,-39.856
2025-08-27T11:51:33.487208+00:00,-67.566,35.4,-32.654
2025-08-27T11:51:33.725191+00:00,-46.57,37.659,-2.991
2025-08-27T11:51:34.177528+00:00,24.475,0.183,-7.568
2025-08-27T11:51:34.536477+00:00,6.592,49.072,-19.165
2025-08-27T11:51:34.766202+00:00,24.963,-3.967,-37.903
2025-08-27T11:51:35.266145+00:00,10.559,3.052,-36.804
2025-08-27T11:51:35.585947+00:00,33.691,-17.639,-27.588
2025-08-27T11:51:35.823618+00:00,68.604,192.261,-24.292
2025-08-27T11:51:36.297132+00:00,65.552,64.026,-35.339
2025-08-27T11:51:36.634509+00:00,115.54,-34.79,-5.859
2025-08-27T11:51:36.871240+00:00,123.291,-49.561,5.432
2025-08-27T11:51:37.158215+00:00,84.717,-18.86,-0.366
2025-08-27T11:51:37.414475+00:00,28.625,-29.236,-27.527
2025-08-27T11:51:37.792503+00:00,33.264,-103.76,-3.235
2025-08-27T11:51:38.223025+00:00,-69.336,-84.106,-43.518
2025-08-27T11:51:38.459293+00:00,-44.739,-74.28,-87.524
2025-08-27T11:51:38.846187+00:00,-9.216,-26.123,-22.156
2025-08-27T11:51:39.256196+00:00,-4.822,-44.373,-30.579
2025-08-27T11:51:39.553429+00:00,7.812,-52.063,-25.024
2025-08-27T11:51:39.898308+00:00,7.874,-31.677,-26.978
2025-08-27T11:51:40.129802+00:00,-41.138,13.611,-23.376
2025-08-27T11:51:40.422256+00:00,-15.015,25.635,1.77
2025-08-27T11:51:40.668252+00:00,-31.86,85.327,-30.884
2025-08-27T11:51:40.946049+00:00,18.127,78.003,-20.752
2025-08-27T11:51:41.353189+00:00,-0.793,45.471,-21.545
2025-08-27T11:51:41.577154+00:00,-12.573,-47.241,-1.648
2025-08-27T11:51:41.876763+00:00,-6.104,-47.241,-7.385
2025-08-27T11:51:42.125572+00:00,5.371,-40.649,-9.949
2025-08-27T11:51:42.522073+00:00,-11.353,-103.271,-30.396
2025-08-27T11:51:42.924969+00:00,12.817,60.913,-18.494
2025-08-27T11:51:43.160000+00:00,26.672,47.668,-21.851
2025-08-27T11:51:43.665725+00:00,43.518,-29.663,-3.418
2025-08-27T11:51:43.973846+00:00,19.897,-2.075,6.958
2025-08-27T11:51:44.213723+00:00,7.385,22.156,18.677
2025-08-27T11:51:44.692824+00:00,-3.357,-2.991,10.132
2025-08-27T11:51:45.023138+00:00,29.846,-13.428,15.381
2025-08-27T11:51:45.300217+00:00,51.575,-29.968,-8.179
2025-08-27T11:51:45.671301+00:00,32.898,-59.326,-8.85
2025-08-27T11:51:45.905060+00:00,32.288,-35.278,0.732
2025-08-27T11:51:46.208552+00:00,34.302,28.992,-3.174
2025-08-27T11:51:46.439362+00:00,3.723,23.071,-11.963
2025-08-27T11:51:46.716035+00:00,6.775,4.517,-0.244
2025-08-27T11:51:46.963923+00:00,8.24,-6.226,3.235
2025-08-27T11:51:47.236292+00:00,-3.662,-2.991,4.333
2025-08-27T11:51:47.644924+00:00,-13.489,0.244,6.104
2025-08-27T11:51:47.881507+00:00,-19.653,10.742,3.113
2025-08-27T11:51:48.169874+00:00,-10.681,28.259,-8.911
2025-08-27T11:51:48.406208+00:00,-19.043,-16.907,-11.719
2025-08-27T11:51:48.694724+00:00,-53.284,-29.907,-19.47
2025-08-27T11:51:48.918586+00:00,-64.392,-28.015,-0.488
2025-08-27T11:51:49.402447+00:00,-68.054,8.545,-10.498
2025-08-27T11:51:49.741215+00:00,-53.467,-16.174,-12.634
2025-08-27T11:51:49.968266+00:00,-59.875,-6.775,-21.301
2025-08-27T11:51:50.264920+00:00,-38.635,24.414,-5.188
2025-08-27T11:51:50.490517+00:00,-33.813,12.451,-1.526
2025-08-27T11:51:50.789508+00:00,-44.312,4.639,-7.935
2025-08-27T11:51:51.026719+00:00,-10.071,10.376,-14.038
2025-08-27T11:51:51.314547+00:00,-14.16,-23.56,-18.311
2025-08-27T11:51:51.637961+00:00,-3.601,-110.657,-66.284
2025-08-27T11:51:51.959737+00:00,129.089,-397.949,-124.268
2025-08-27T11:51:52.363235+00:00,133.057,-374.573,-131.775
2025-08-27T11:51:52.662010+00:00,-8.057,232.544,39.124
2025-08-27T11:51:53.006090+00:00,15.747,398.804,111.328
2025-08-27T11:51:53.230078+00:00,44.006,285.889,130.92
2025-08-27T11:51:53.528704+00:00,196.899,-404.724,-11.963
2025-08-27T11:51:53.755484+00:00,10.315,-370.117,-93.14
2025-08-27T11:51:54.053283+00:00,-67.261,-314.758,-121.46
2025-08-27T11:51:54.299934+00:00,-58.838,-185.303,-138.0
2025-08-27T11:51:54.572641+00:00,67.688,24.841,-52.124
2025-08-27T11:51:54.812472+00:00,62.256,283.752,44.8
2025-08-27T11:51:55.100917+00:00,11.475,451.111,120.361
2025-08-27T11:51:55.528534+00:00,90.759,182.617,163.635
2025-08-27T11:51:55.771159+00:00,-37.903,150.208,49.072
2025-08-27T11:51:56.167983+00:00,10.681,-63.354,-5.127
2025-08-27T11:51:56.556319+00:00,5.432,-200.378,-187.012
2025-08-27T11:51:56.795931+00:00,-81.299,-95.398,-324.097
2025-08-27T11:51:57.284959+00:00,158.081,-84.167,-117.554
2025-08-27T11:51:57.604924+00:00,-66.162,172.485,124.39
2025-08-27T11:51:58.129172+00:00,-159.912,282.349,266.357
2025-08-27T11:51:58.358459+00:00,-98.022,166.26,246.765
2025-08-27T11:51:58.654191+00:00,15.808,18.982,76.843
2025-08-27T11:51:58.895716+00:00,22.278,-134.705,-139.648
2025-08-27T11:51:59.183778+00:00,73.486,-169.617,-281.555
2025-08-27T11:51:59.523840+00:00,94.36,-91.003,-338.074
2025-08-27T11:51:59.819731+00:00,62.5,-8.728,-129.517
2025-08-27T11:52:00.855719+00:00,-37.537,112.915,229.126
2025-08-27T11:52:01.083425+00:00,-78.857,115.784,282.166
2025-08-27T11:52:01.394547+00:00,142.883,47.058,107.605
2025-08-27T11:52:01.623548+00:00,-50.72,-66.589,-147.827
2025-08-27T11:52:01.921558+00:00,-13.489,-144.409,-225.403
2025-08-27T11:52:02.324426+00:00,47.485,-101.929,-231.445
2025-08-27T11:52:02.585434+00:00,58.289,-23.804,-128.357
2025-08-27T11:52:03.106424+00:00,18.127,48.34,116.943
2025-08-27T11:52:03.487834+00:00,-157.959,136.108,175.72
2025-08-27T11:52:03.725823+00:00,44.556,105.164,244.141
2025-08-27T11:52:04.129942+00:00,56.458,-6.836,20.264
2025-08-27T11:52:04.421906+00:00,-23.743,-79.712,-116.76
2025-08-27T11:52:04.664192+00:00,17.456,-159.302,-101.44
2025-08-27T11:52:04.945421+00:00,-28.931,-115.295,-44.8
2025-08-27T11:52:05.184474+00:00,36.621,11.414,86.914
2025-08-27T11:52:05.471454+00:00,-96.497,277.527,164.49
2025-08-27T11:52:05.700533+00:00,139.404,101.929,98.633
2025-08-27T11:52:05.994342+00:00,-58.777,-35.95,-101.074
2025-08-27T11:52:06.281282+00:00,-82.947,-106.812,-146.851
2025-08-27T11:52:06.640821+00:00,-46.509,-112.854,-125.854
2025-08-27T11:52:06.881163+00:00,77.332,-61.523,-37.781
2025-08-27T11:52:07.163091+00:00,8.606,145.081,79.407
2025-08-27T11:52:07.395527+00:00,-36.255,183.838,136.353
2025-08-27T11:52:07.690199+00:00,51.025,-43.762,4.517
2025-08-27T11:52:07.926125+00:00,-93.384,-92.407,-154.297
2025-08-27T11:52:08.213324+00:00,-15.32,-106.75,-102.661
2025-08-27T11:52:08.636063+00:00,-37.109,208.13,78.43
2025-08-27T11:52:08.875352+00:00,-13.916,194.763,139.587
2025-08-27T11:52:09.253298+00:00,61.89,-36.377,-19.653
2025-08-27T11:52:09.478121+00:00,-76.416,-115.234,-201.05
2025-08-27T11:52:09.782920+00:00,36.621,-138.489,-120.789
2025-08-27T11:52:10.013829+00:00,-79.346,211.67,175.537
2025-08-27T11:52:10.376501+00:00,-5.493,185.852,194.092
2025-08-27T11:52:10.712266+00:00,29.419,-0.488,-4.272
2025-08-27T11:52:10.952366+00:00,-64.758,-85.144,-180.237
2025-08-27T11:52:11.415369+00:00,-48.706,-122.131,-192.932
2025-08-27T11:52:11.763971+00:00,104.858,-42.847,77.881
2025-08-27T11:52:11.992150+00:00,-99.121,238.342,217.407
2025-08-27T11:52:12.285335+00:00,56.946,25.574,122.803
2025-08-27T11:52:12.529009+00:00,-47.424,-42.236,-111.023
2025-08-27T11:52:12.958067+00:00,-91.064,-75.562,-223.755
2025-08-27T11:52:13.334624+00:00,75.317,-73.914,-37.292
2025-08-27T11:52:13.653545+00:00,-4.883,202.942,237.427
2025-08-27T11:52:13.978163+00:00,45.471,73.853,185.547
2025-08-27T11:52:14.472733+00:00,-55.725,-25.513,-113.098
2025-08-27T11:52:14.984452+00:00,-23.987,-118.591,-209.045
2025-08-27T11:52:15.496660+00:00,22.095,-110.046,-138.062
2025-08-27T11:52:15.727483+00:00,13.428,90.149,150.391
2025-08-27T11:52:16.074417+00:00,-4.333,127.075,184.326
2025-08-27T11:52:16.480817+00:00,30.396,-11.78,19.043
2025-08-27T11:52:16.714720+00:00,-31.006,-61.768,-129.272
2025-08-27T11:52:17.149176+00:00,-70.557,-39.551,-182.556
2025-08-27T11:52:17.527855+00:00,-38.086,151.428,230.225
2025-08-27T11:52:17.763825+00:00,26.672,97.168,197.449
2025-08-27T11:52:18.053399+00:00,-4.883,-40.466,-98.328
2025-08-27T11:52:18.297090+00:00,-14.648,-115.662,-223.267
2025-08-27T11:52:18.791798+00:00,-8.179,-86.243,-207.336
2025-08-27T11:52:19.101994+00:00,30.457,82.825,151.489
2025-08-27T11:52:19.330020+00:00,-2.075,139.404,244.263
2025-08-27T11:52:19.815230+00:00,26.489,-54.077,-78.125
2025-08-27T11:52:20.149559+00:00,-31.799,-110.291,-264.465
2025-08-27T11:52:20.382029+00:00,33.142,-118.896,-222.351
2025-08-27T11:52:20.674341+00:00,-13.733,142.151,204.834
2025-08-27T11:52:20.905340+00:00,-10.437,158.325,281.189
2025-08-27T11:52:21.199285+00:00,78.247,-30.396,-33.813
2025-08-27T11:52:21.549703+00:00,-1.038,-116.699,-215.698
2025-08-27T11:52:21.842005+00:00,-47.119,-69.397,-257.568
2025-08-27T11:52:22.070432+00:00,118.225,-33.447,176.636
2025-08-27T11:52:22.366841+00:00,-46.143,238.831,250.0
2025-08-27T11:52:22.603538+00:00,83.069,28.442,108.582
2025-08-27T11:52:22.971909+00:00,-43.335,-71.655,-200.195
2025-08-27T11:52:23.296062+00:00,-43.518,-64.453,-206.543
2025-08-27T11:52:23.531307+00:00,84.473,-31.25,199.402
2025-08-27T11:52:23.819782+00:00,-34.607,205.505,233.398
2025-08-27T11:52:24.053857+00:00,87.097,-30.334,38.757
2025-08-27T11:52:24.463033+00:00,-34.912,-69.641,-225.525
2025-08-27T11:52:24.868546+00:00,-3.845,-105.408,-227.295
2025-08-27T11:52:25.106172+00:00,35.461,51.025,157.288
2025-08-27T11:52:25.392848+00:00,-36.865,219.604,218.75
2025-08-27T11:52:25.736870+00:00,73.12,-32.532,52.124
2025-08-27T11:52:26.034258+00:00,-31.738,-89.172,-215.21
2025-08-27T11:52:26.276972+00:00,-13.733,-123.352,-237.793
2025-08-27T11:52:26.558835+00:00,61.89,-25.33,120.056
2025-08-27T11:52:26.797556+00:00,-69.946,208.13,240.723
2025-08-27T11:52:27.083270+00:00,68.42,17.334,127.93
2025-08-27T11:52:27.317736+00:00,-51.27,-14.587,-117.188
2025-08-27T11:52:27.611799+00:00,-33.691,-78.552,-153.259
2025-08-27T11:52:27.839322+00:00,-22.034,-65.613,-70.862
2025-08-27T11:52:28.139817+00:00,24.902,-7.69,86.182
2025-08-27T11:52:28.372884+00:00,-0.732,103.821,142.822
2025-08-27T11:52:28.665230+00:00,60.913,-19.592,23.315
2025-08-27T11:52:29.063826+00:00,-17.578,-43.335,-171.265
2025-08-27T11:52:29.294828+00:00,-26.489,-54.81,-201.538
2025-08-27T11:52:29.586764+00:00,93.506,-75.684,104.492
2025-08-27T11:52:29.823518+00:00,-45.471,132.08,176.697
2025-08-27T11:52:30.254356+00:00,65.125,41.382,134.766
2025-08-27T11:52:30.638236+00:00,-18.127,0.854,-74.219
2025-08-27T11:52:30.880667+00:00,-40.894,-34.912,-135.254
2025-08-27T11:52:31.160571+00:00,-16.724,-49.316,-61.768
2025-08-27T11:52:31.472960+00:00,14.282,26.123,107.91
2025-08-27T11:52:31.804998+00:00,9.949,90.271,120.85
2025-08-27T11:52:32.209482+00:00,45.837,-33.508,-11.902
2025-08-27T11:52:32.439659+00:00,-29.175,-47.974,-145.691
2025-08-27T11:52:32.733092+00:00,-18.005,-65.491,-159.485
2025-08-27T11:52:32.970029+00:00,50.354,-39.124,70.312
2025-08-27T11:52:33.257739+00:00,-22.644,89.722,124.084
2025-08-27T11:52:33.499687+00:00,45.044,25.391,63.354
2025-08-27T11:52:33.781585+00:00,-5.432,7.08,-42.053
2025-08-27T11:52:34.030926+00:00,-37.598,-20.264,-81.604
2025-08-27T11:52:34.441195+00:00,-29.114,-28.87,-36.621
2025-08-27T11:52:34.667342+00:00,-7.874,-5.005,21.912
2025-08-27T11:52:34.947908+00:00,2.563,5.188,25.085
2025-08-27T11:52:35.184599+00:00,13.306,6.104,10.315
2025-08-27T11:52:35.475661+00:00,4.517,11.108,-2.38
2025-08-27T11:52:35.879298+00:00,-4.395,14.832,1.221
2025-08-27T11:52:36.181789+00:00,21.667,10.315,63.049
2025-08-27T11:52:36.519244+00:00,108.704,-91.492,105.774
2025-08-27T11:52:37.001685+00:00,-10.437,-77.393,-126.282
2025-08-27T11:52:37.513023+00:00,-63.66,-72.083,-165.161
2025-08-27T11:52:37.975783+00:00,111.694,-82.031,99.854
2025-08-27T11:52:38.215518+00:00,-8.85,120.544,105.957
2025-08-27T11:52:38.656528+00:00,32.288,45.044,83.252
2025-08-27T11:52:39.048856+00:00,-6.775,16.907,-20.996
2025-08-27T11:52:39.287276+00:00,-10.681,-14.832,-67.688
2025-08-27T11:52:39.678601+00:00,-39.062,-5.981,-100.586
2025-08-27T11:52:39.917640+00:00,45.41,-55.176,-13.0
2025-08-27T11:52:40.196867+00:00,14.282,32.837,89.478
2025-08-27T11:52:40.599177+00:00,5.066,50.415,77.637
2025-08-27T11:52:40.880713+00:00,6.714,36.804,30.457
2025-08-27T11:52:41.242014+00:00,-25.574,22.095,-18.494
2025-08-27T11:52:41.646025+00:00,-26.245,9.949,-24.231
2025-08-27T11:52:41.881027+00:00,-18.127,4.7,-10.681
2025-08-27T11:52:42.170904+00:00,-9.033,5.981,12.512
2025-08-27T11:52:42.408680+00:00,-2.319,-0.305,18.982
2025-08-27T11:52:42.851660+00:00,-3.906,0.244,14.771
2025-08-27T11:52:43.219257+00:00,-7.324,-0.061,4.822
2025-08-27T11:52:43.453022+00:00,-10.437,4.272,0.671
2025-08-27T11:52:43.742202+00:00,-11.902,2.625,-2.319
2025-08-27T11:52:43.982783+00:00,-8.972,0.61,-3.113
2025-08-27T11:52:44.267316+00:00,-5.249,-0.305,-2.38
2025-08-27T11:52:45.082822+00:00,-6.958,2.747,-6.165
2025-08-27T11:52:45.437583+00:00,-43.396,36.682,-17.395
2025-08-27T11:52:45.676069+00:00,17.883,30.029,83.435
2025-08-27T11:52:45.956383+00:00,-4.944,-63.965,-36.987
2025-08-27T11:52:46.197687+00:00,-8.545,-64.453,-183.533
2025-08-27T11:52:46.492643+00:00,31.494,-67.627,-202.148
2025-08-27T11:52:46.730122+00:00,141.296,-25.208,232.971
2025-08-27T11:52:47.006728+00:00,-46.021,265.015,194.214
2025-08-27T11:52:47.248010+00:00,93.872,-6.958,57.434
2025-08-27T11:52:47.534218+00:00,-27.039,-80.627,-174.255
2025-08-27T11:52:47.958040+00:00,-13.672,-168.579,-245.239
2025-08-27T11:52:48.202367+00:00,43.213,-196.167,-93.567
2025-08-27T11:52:48.581104+00:00,-0.732,224.121,209.595
2025-08-27T11:52:48.815104+00:00,72.876,217.773,201.416
2025-08-27T11:52:49.201604+00:00,-20.691,48.828,-48.096
2025-08-27T11:52:49.596503+00:00,-65.979,-106.75,-166.138
2025-08-27T11:52:50.034440+00:00,-96.985,-161.499,-179.626
2025-08-27T11:52:50.265304+00:00,78.369,-40.71,92.773
2025-08-27T11:52:50.735249+00:00,0.0,200.684,149.902
2025-08-27T11:52:51.082941+00:00,99.06,45.959,111.816
2025-08-27T11:52:51.323853+00:00,-31.006,-5.432,-66.406
2025-08-27T11:52:51.760820+00:00,-66.284,-81.238,-145.569
2025-08-27T11:52:52.131743+00:00,-18.433,-95.764,-75.623
2025-08-27T11:52:52.365320+00:00,44.373,72.876,137.939
2025-08-27T11:52:52.657826+00:00,13.977,144.104,143.494
2025-08-27T11:52:52.881565+00:00,56.274,-27.893,34.485
2025-08-27T11:52:53.394433+00:00,-65.125,-53.04,-139.587
2025-08-27T11:52:53.916754+00:00,-57.861,-71.96,-137.695
2025-08-27T11:52:54.511447+00:00,67.627,-29.053,108.887
2025-08-27T11:52:54.872013+00:00,-33.386,198.242,134.338
2025-08-27T11:52:55.277014+00:00,97.961,-30.151,69.946
2025-08-27T11:52:55.508261+00:00,-6.348,-95.886,-148.193
2025-08-27T11:52:56.046450+00:00,-17.029,-132.08,-199.768
2025-08-27T11:52:56.328092+00:00,69.519,-156.372,-43.945
2025-08-27T11:52:56.567580+00:00,73.242,54.932,167.358
2025-08-27T11:52:56.989822+00:00,-29.114,208.252,175.72
2025-08-27T11:52:57.374857+00:00,97.839,-15.991,82.092
2025-08-27T11:52:57.613089+00:00,-48.584,-81.787,-141.541
2025-08-27T11:52:58.111290+00:00,-41.016,-120.605,-149.048
2025-08-27T11:52:58.425431+00:00,99.854,-90.21,67.322
2025-08-27T11:52:58.660200+00:00,-33.325,187.805,126.038
2025-08-27T11:52:58.947175+00:00,20.142,132.629,138.794
2025-08-27T11:52:59.190695+00:00,-12.817,-33.203,-47.668
2025-08-27T11:52:59.591002+00:00,-80.139,-72.388,-172.18
2025-08-27T11:52:59.837034+00:00,-14.404,-110.046,-90.027
