time,value
2025-09-12T09:04:55.535475819Z,-0.8907318115234375
2025-09-12T09:06:26.687073146Z,-0.8835601806640625
2025-09-12T09:06:27.68502474Z,-0.5366668701171875
2025-09-12T09:06:28.686973221Z,-0.957061767578125
2025-09-12T09:06:29.684536335Z,-0.981781005859375
2025-09-12T09:06:30.688536318Z,-0.98822021484375
2025-09-12T09:06:31.688908702Z,-0.987945556640625
2025-09-12T09:06:32.692007589Z,-0.982513427734375
2025-09-12T09:06:33.68924736Z,-0.9843902587890625
2025-09-12T09:06:34.689678605Z,-0.9842071533203125
2025-09-12T09:06:35.689436626Z,-0.9824066162109375
2025-09-12T09:06:36.691730026Z,-0.97491455078125
2025-09-12T09:06:37.693145121Z,-0.9690704345703125
2025-09-12T09:06:38.696160229Z,-0.9768218994140625
2025-09-12T09:06:39.691490627Z,-0.9779510498046875
2025-09-12T09:06:40.707042029Z,-1.04180908203125
2025-09-12T09:06:41.708070699Z,-0.99285888671875
2025-09-12T09:06:42.711120597Z,-0.985443115234375
2025-09-12T09:06:43.713296319Z,-0.9954986572265625
2025-09-12T09:06:44.713169314Z,-0.9727630615234375
2025-09-12T09:06:45.716338468Z,-0.9091033935546875
2025-09-12T09:06:46.713266665Z,-0.626312255859375
2025-09-12T09:06:47.717030773Z,-0.877716064453125
2025-09-12T09:06:48.720252371Z,-0.91876220703125
2025-09-12T09:06:49.717124129Z,-0.9863433837890625
2025-09-12T09:06:50.718597803Z,-0.96405029296875
2025-09-12T09:06:51.720074798Z,-0.9766998291015625
2025-09-12T09:06:52.718987221Z,-0.9759521484375
2025-09-12T09:06:53.720305795Z,-0.9738311767578125
2025-09-12T09:06:54.719237292Z,-0.972442626953125
2025-09-12T09:06:55.725301356Z,-0.9750213623046875
2025-09-12T09:06:56.723124351Z,-0.915985107421875
2025-09-12T09:06:57.726265332Z,-0.9446258544921875
2025-09-12T09:06:58.724439713Z,-0.964752197265625
2025-09-12T09:06:59.726324508Z,-0.9696502685546875
2025-09-12T09:07:00.728283846Z,-0.9701385498046875
2025-09-12T09:07:01.727133752Z,-0.9679107666015625
2025-09-12T09:07:02.727235583Z,-0.970977783203125
2025-09-12T09:07:03.729047307Z,-0.9637603759765625
2025-09-12T09:07:04.72646852Z,-0.9674072265625
2025-09-12T09:07:05.730817572Z,-0.9644622802734375
2025-09-12T09:07:06.728111418Z,-0.9685821533203125
2025-09-12T09:07:07.729259272Z,-0.9682159423828125
2025-09-12T09:07:08.758191276Z,-0.967010498046875
